time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-04-25,28.8,22.8,35.8,0.0,,,13.3,,1005.3,
2025-04-26,27.7,20.5,36.8,0.0,,,15.8,,1004.8,
2025-04-27,28.1,20.4,36.3,0.0,,,11.1,,1005.7,
2025-04-28,27.9,18.6,36.0,0.0,,,10.3,,1004.0,
2025-04-29,28.8,20.7,35.6,0.0,,,12.8,,1004.2,
2025-04-30,29.5,22.5,35.6,0.0,,,11.7,,1005.9,
2025-05-01,28.5,23.2,33.0,0.3,,,11.0,,1008.0,
2025-05-02,25.8,20.7,31.4,0.0,,,9.6,,1009.9,
2025-05-03,26.0,21.3,30.9,0.0,,,7.8,,1007.0,
2025-05-04,26.6,19.2,33.5,0.0,,,8.2,,1004.7,
2025-05-05,25.0,22.2,27.9,0.0,,,7.7,,1006.8,
2025-05-06,26.9,20.2,32.4,0.0,,,6.2,,1006.2,
2025-05-07,27.1,21.6,31.9,0.0,,,7.6,,1005.7,
2025-05-08,25.7,21.6,31.1,20.0,,,7.5,,1006.7,
2025-05-09,25.8,21.2,31.4,0.8,,,8.8,,1008.2,
2025-05-10,27.1,20.9,33.4,0.3,,,7.4,,1006.7,
2025-05-11,26.5,19.6,32.8,0.5,,,9.1,,1005.4,
2025-05-12,26.9,20.1,33.6,0.0,,,8.9,,1003.9,
2025-05-13,27.4,19.7,35.2,0.0,,,10.5,,1003.6,
2025-05-14,28.5,19.9,36.9,0.0,,,11.4,,1003.4,
2025-05-15,29.2,20.1,37.9,0.0,,,9.9,,1002.5,
2025-05-16,30.1,21.7,39.1,0.0,,,10.0,,1001.6,
2025-05-17,30.8,21.3,38.5,0.0,,,9.6,,1001.1,
2025-05-18,31.5,23.2,38.8,0.0,,,10.5,,1000.8,
2025-05-19,30.6,24.6,36.2,1.0,,,11.1,,1002.0,
2025-05-20,31.0,22.7,38.5,0.0,,,10.5,,999.9,
2025-05-21,31.5,23.9,37.6,0.4,,,11.3,,1000.2,
2025-05-22,31.5,24.9,37.3,0.0,,,13.2,,1000.3,
2025-05-23,31.7,27.4,36.5,0.0,,,10.9,,1000.1,
2025-05-24,30.1,25.2,33.9,5.5,,,11.0,,1001.5,
2025-05-25,29.1,23.2,34.1,0.0,,,9.0,,1004.1,
2025-05-26,29.8,22.3,36.7,0.0,,,9.0,,1002.4,
2025-05-27,31.6,25.1,37.3,0.0,,,10.8,,999.7,
2025-05-28,31.6,26.3,36.8,0.0,,,9.2,,997.7,
2025-05-29,31.3,24.2,37.9,0.0,,,10.1,,995.9,
2025-05-30,30.9,24.4,37.1,0.0,,,10.7,,995.2,
2025-05-31,26.6,22.1,33.6,2.4,,,20.9,,998.2,
2025-06-01,28.4,21.9,34.7,0.2,,,14.6,,999.1,
2025-06-02,28.6,20.2,36.1,0.0,,,13.0,,998.1,
2025-06-03,28.1,23.7,33.5,0.2,,,12.9,,1001.0,
2025-06-04,26.5,20.8,32.1,0.3,,,8.8,,1004.5,
2025-06-05,28.3,20.5,34.5,0.0,,,8.5,,1006.5,
2025-06-06,30.3,22.4,36.7,0.0,,,9.7,,1005.0,
2025-06-07,32.4,24.4,38.7,0.0,,,9.5,,1003.0,
2025-06-08,33.7,25.6,40.8,0.0,,,9.8,,1001.0,
2025-06-09,34.0,24.0,41.9,0.0,,,8.9,,999.0,
2025-06-10,34.4,26.5,41.6,0.0,,,11.4,,997.9,
2025-06-11,35.5,28.2,42.1,0.0,,,10.9,,998.7,
2025-06-12,35.4,28.7,41.5,0.0,,,12.1,,998.8,
2025-06-13,35.1,29.7,39.2,0.4,,,11.6,,1000.3,
2025-06-14,34.4,28.1,40.4,0.0,,,10.1,,998.7,
2025-06-15,33.7,27.2,40.5,0.0,,,10.1,,996.8,
2025-06-16,29.3,26.8,32.6,2.0,,,8.2,,999.6,
2025-06-17,30.5,26.7,34.7,0.5,,,7.1,,999.8,
2025-06-18,31.7,25.1,37.1,0.0,,,7.5,,997.4,
2025-06-19,32.9,27.8,37.4,0.0,,,8.5,,995.8,
2025-06-20,31.6,27.1,36.0,1.8,,,11.5,,998.4,
2025-06-21,30.3,26.1,34.6,1.3,,,10.8,,999.6,
2025-06-22,29.6,25.9,33.0,12.1,,,7.3,,998.6,
2025-06-23,31.2,25.7,36.0,0.6,,,7.8,,996.1,
2025-06-24,30.9,27.1,35.0,0.4,,,11.0,,995.8,
2025-06-25,28.5,26.1,31.7,14.5,,,11.0,,999.2,
2025-06-26,29.3,25.6,32.7,8.7,,,9.0,,1001.9,
2025-06-27,29.6,26.3,33.9,1.6,,,7.2,,1000.8,
2025-06-28,30.1,26.4,34.9,2.1,,,8.6,,998.5,
2025-06-29,28.1,25.1,33.4,3.7,,,10.0,,996.1,
2025-06-30,27.9,24.4,32.0,6.8,,,10.2,,997.0,
2025-07-01,28.3,24.1,32.5,27.5,,,10.3,,998.9,
2025-07-02,29.7,25.3,34.3,0.0,,,6.4,,999.0,
2025-07-03,29.9,26.2,33.3,0.9,,,8.1,,999.8,
2025-07-04,30.6,26.6,33.9,0.3,,,7.2,,999.0,
2025-07-05,29.9,25.2,34.4,19.4,,,8.8,,997.7,
2025-07-06,28.2,25.3,32.2,44.8,,,8.7,,997.9,
2025-07-07,30.0,25.5,34.4,1.1,,,6.7,,998.0,
2025-07-08,27.9,25.5,30.5,10.0,,,6.4,,999.0,
2025-07-09,28.0,25.3,33.1,12.4,,,7.8,,999.5,
2025-07-10,27.0,24.1,30.5,11.5,,,8.3,,1001.7,
2025-07-11,28.5,24.0,32.9,0.0,,,6.3,,1001.6,
2025-07-12,29.0,25.1,33.4,0.0,,,5.6,,1001.6,
2025-07-13,29.3,25.1,33.3,1.1,,,5.7,,1001.6,
2025-07-14,28.8,25.9,32.9,0.2,,,5.1,,1000.6,
2025-07-15,28.1,25.2,31.6,2.4,,,6.9,,999.9,
2025-07-16,27.6,25.1,30.7,19.7,,,13.7,,1000.1,
2025-07-17,28.5,26.4,31.2,1.8,,,11.0,,1002.4,
2025-07-18,29.4,24.8,33.3,0.0,,,6.1,,1002.1,
2025-07-19,30.2,25.7,34.2,0.0,,,5.5,,998.4,
2025-07-20,29.8,26.7,33.5,2.3,,,7.7,,998.1,
2025-07-21,26.8,26.1,29.1,67.6,,,11.3,,1000.6,
2025-07-22,26.9,25.0,30.4,53.3,,,8.2,,999.7,
2025-07-23,28.2,24.4,32.3,0.1,,,7.0,,996.3,
2025-07-24,28.1,24.0,33.4,7.9,,,6.7,,995.8,
2025-07-25,29.1,25.2,33.5,0.0,,,4.6,,995.5,
2025-07-26,30.2,25.8,34.6,0.0,,,5.4,,996.5,
2025-07-27,30.1,26.7,34.2,4.6,,,6.4,,996.3,
2025-07-28,29.4,26.2,33.5,2.0,,,7.9,,996.1,
2025-07-29,27.8,24.9,32.7,15.9,,,10.1,,997.3,
2025-07-30,27.3,24.8,30.9,26.1,,,11.4,,999.4,
2025-07-31,27.9,24.3,31.9,17.7,,,8.6,,999.7,
2025-08-01,27.0,24.7,29.4,2.8,,,5.9,,1000.2,
2025-08-02,28.1,25.2,31.3,0.0,,,5.4,,1000.2,
2025-08-03,28.9,24.7,32.8,1.8,,,6.1,,1001.0,
2025-08-04,28.1,23.9,32.7,13.8,,,8.7,,1001.8,
2025-08-05,27.1,23.5,31.4,16.6,,,10.7,,1002.5,
2025-08-06,27.4,23.4,31.8,26.7,,,7.7,,1003.2,
2025-08-07,28.2,24.5,32.5,0.2,,,6.3,,1002.0,
2025-08-08,29.0,25.1,33.5,1.5,,,7.1,,1002.8,
2025-08-09,28.7,25.3,32.7,0.0,,,6.9,,1005.2,
2025-08-10,29.2,26.5,32.3,0.0,,,6.5,,1003.5,
2025-08-11,28.8,26.3,33.3,7.5,,,9.4,,1001.7,
2025-08-12,27.0,25.7,29.3,23.5,,,9.6,,1001.4,
2025-08-13,28.6,26.1,32.2,3.1,,,5.2,,1000.6,
2025-08-14,26.2,25.2,27.7,60.7,,,8.1,,1003.8,
2025-08-15,27.5,24.8,30.8,3.8,,,4.2,,1003.1,
2025-08-16,28.0,24.4,32.3,15.6,,,7.7,,1001.7,
2025-08-17,27.4,24.3,32.4,31.6,,,9.2,,1003.6,
2025-08-18,27.1,25.4,30.6,3.0,,,8.9,,1005.4,
2025-08-19,27.8,24.1,32.5,0.0,,,5.9,,1003.7,
2025-08-20,27.6,23.3,31.9,15.7,,,7.5,,1003.4,
2025-08-21,28.2,23.6,32.7,0.0,,,6.0,,1003.2,
2025-08-22,28.7,24.5,32.4,0.0,,,6.9,,999.9,
2025-08-23,27.5,25.1,30.1,6.4,,,11.0,,1000.4,
2025-08-24,25.7,23.9,27.1,17.5,,,8.7,,1002.7,
2025-08-25,24.4,23.2,26.4,17.2,,,10.0,,1003.1,
2025-08-26,23.3,22.3,25.7,245.8,,,16.3,,1003.6,
2025-08-27,26.4,23.0,30.7,0.8,,,8.9,,1003.3,
2025-08-28,27.7,23.1,31.7,3.7,,,6.0,,1002.2,
2025-08-29,27.4,24.3,31.9,8.0,,,9.7,,1003.6,
2025-08-30,26.7,23.8,29.3,14.5,,,7.4,,1006.3,
2025-08-31,25.7,24.1,28.3,28.2,,,7.9,,1004.1,
2025-09-01,24.8,22.6,28.0,21.1,,,9.0,,1001.6,
2025-09-02,23.9,22.9,26.6,56.0,,,11.7,,1003.1,
2025-09-03,24.7,21.9,28.9,33.5,,,11.0,,1005.0,
2025-09-04,25.6,21.6,30.9,0.1,,,6.7,,1006.2,
2025-09-05,27.3,22.6,32.4,0.0,,,5.9,,1004.9,
2025-09-06,27.3,24.4,31.2,0.0,,,6.1,,1005.9,
2025-09-07,27.0,24.5,29.8,0.4,,,5.1,,1005.4,
2025-09-08,26.5,24.1,29.3,1.3,,,5.1,,1006.2,
2025-09-09,27.5,24.3,31.1,0.0,,,5.3,,1007.2,
2025-09-10,27.9,23.9,31.9,0.0,,,6.0,,1005.4,
2025-09-11,27.4,24.6,30.9,1.1,,,5.3,,1004.4,
2025-09-12,27.4,24.3,31.4,3.0,,,6.5,,1006.0,
2025-09-13,27.2,23.6,31.7,9.7,,,8.5,,1006.8,
2025-09-14,27.4,23.8,31.3,4.9,,,7.7,,1006.3,
2025-09-15,27.4,24.5,31.1,4.1,,,8.8,,1004.3,
2025-09-16,26.6,22.9,29.8,3.8,,,8.5,,1005.1,
2025-09-17,27.8,23.6,32.5,0.3,,,8.5,,1005.3,
2025-09-18,26.9,23.2,32.1,1.9,,,8.8,,1005.7,
2025-09-19,26.9,22.2,31.9,15.0,,,7.6,,1006.5,
2025-09-20,26.9,21.9,31.4,0.0,,,5.7,,1005.6,
2025-09-21,27.3,23.5,31.8,0.0,,,7.7,,1004.0,
2025-09-22,27.9,23.9,32.5,0.0,,,8.2,,1004.6,
2025-09-23,28.8,24.4,33.2,0.0,,,6.2,,1004.4,
2025-09-24,28.6,24.1,32.7,0.0,,,6.3,,1003.0,
2025-09-25,28.4,24.2,33.1,0.3,,,6.9,,1004.2,
2025-09-26,28.0,22.4,33.0,0.0,,,6.2,,1005.3,
2025-09-27,28.1,22.0,34.1,0.0,,,5.8,,1007.6,
2025-09-28,27.9,21.9,33.5,0.0,,,6.5,,1007.4,
2025-09-29,28.1,22.5,33.4,0.0,,,7.0,,1005.6,
2025-09-30,28.3,23.3,33.2,0.0,,,7.0,,1003.4,
2025-10-01,28.2,22.8,33.1,0.0,,,7.6,,1003.5,
2025-10-02,26.9,22.8,31.7,0.0,,,7.2,,1007.4,
